subject,experiment,task_type,trial_number,target_pair_type,target_pair_condition,target_triad_index,response_correct,response_time
8,1a,speeded_recognition,27,AB,blocked,1,correct,880
8,1a,speeded_recognition,28,BC,intermixed,5,correct,785
8,1a,speeded_recognition,29,foil,intermixed,N/A,correct,1185
8,1a,speeded_recognition,30,BC,blocked,1,correct,929
8,1a,speeded_recognition,31,AC,intermixed,5,correct,1263
8,1a,speeded_recognition,32,foil,intermixed,N/A,correct,1160
8,1a,speeded_recognition,33,AB,blocked,2,correct,1625
8,1a,speeded_recognition,34,AB,intermixed,6,correct,1172
8,1a,speeded_recognition,35,foil,blocked,N/A,correct,1062
8,1a,speeded_recognition,36,AC,blocked,3,correct,1398
8,1a,speeded_recognition,37,AB,intermixed,5,correct,892
8,1a,speeded_recognition,38,foil,intermixed,N/A,correct,1053
8,1a,speeded_recognition,39,AC,blocked,1,correct,1108
8,1a,speeded_recognition,40,foil,blocked,N/A,correct,1568
8,1a,speeded_recognition,41,AC,intermixed,4,correct,888
8,1a,speeded_recognition,42,foil,blocked,N/A,correct,919
8,1a,speeded_recognition,43,BC,blocked,2,correct,860
8,1a,speeded_recognition,44,AC,intermixed,4,correct,1137
8,1a,speeded_recognition,45,AC,blocked,3,correct,1166
8,1a,speeded_recognition,46,AC,intermixed,5,correct,1080
8,1a,speeded_recognition,47,AB,blocked,1,correct,909
8,1a,speeded_recognition,48,foil,intermixed,N/A,correct,1217
8,1a,explicit_inference,1,AC,blocked,2,correct,6525
8,1a,explicit_inference,2,AC,blocked,1,correct,5590
8,1a,explicit_inference,3,AC,intermixed,4,correct,4105
8,1a,explicit_inference,4,AC,blocked,3,correct,3700
8,1a,explicit_inference,5,AC,intermixed,5,correct,3109
8,1a,explicit_inference,6,AC,intermixed,6,correct,2583
8,1a,explicit_inference,7,AC,intermixed,5,correct,2029
8,1a,explicit_inference,8,AC,intermixed,4,correct,1582
8,1a,explicit_inference,9,AC,blocked,2,correct,3942
8,1a,explicit_inference,10,AC,intermixed,6,correct,3733
8,1a,explicit_inference,11,AC,blocked,3,correct,3052
8,1a,explicit_inference,12,AC,blocked,1,correct,3398
9,1a,speeded_recognition,1,AB,intermixed,6,correct,994
9,1a,speeded_recognition,2,AC,blocked,1,correct,1050
9,1a,speeded_recognition,3,BC,intermixed,4,correct,1122
9,1a,speeded_recognition,4,BC,blocked,1,correct,1500
9,1a,speeded_recognition,5,BC,intermixed,4,correct,1152
9,1a,speeded_recognition,6,foil,blocked,N/A,correct,1053
9,1a,speeded_recognition,7,AB,intermixed,5,correct,1322
9,1a,speeded_recognition,8,AC,blocked,1,correct,1761
9,1a,speeded_recognition,9,BC,intermixed,5,correct,1146
9,1a,speeded_recognition,10,BC,blocked,2,correct,1003
9,1a,speeded_recognition,11,foil,intermixed,N/A,correct,1293
9,1a,speeded_recognition,12,AC,intermixed,4,correct,950
9,1a,speeded_recognition,13,foil,blocked,N/A,correct,1087
9,1a,speeded_recognition,14,BC,blocked,3,correct,1044
9,1a,speeded_recognition,15,AC,intermixed,4,correct,1620
9,1a,speeded_recognition,16,foil,blocked,N/A,correct,1158
9,1a,speeded_recognition,17,AB,blocked,3,correct,980
9,1a,speeded_recognition,18,foil,intermixed,N/A,correct,1272
9,1a,speeded_recognition,19,AB,intermixed,4,correct,1059
9,1a,speeded_recognition,20,AB,blocked,2,correct,959
9,1a,speeded_recognition,21,foil,blocked,N/A,correct,902
9,1a,speeded_recognition,22,BC,intermixed,6,correct,1196
9,1a,speeded_recognition,23,AC,blocked,3,correct,1294
9,1a,speeded_recognition,24,foil,intermixed,N/A,correct,1452
9,1a,speeded_recognition,25,AB,intermixed,6,correct,1175
9,1a,speeded_recognition,26,AB,blocked,1,incorrect,884
9,1a,speeded_recognition,27,foil,intermixed,N/A,correct,1463
9,1a,speeded_recognition,28,AB,blocked,2,correct,1316
9,1a,speeded_recognition,29,AC,intermixed,5,correct,1871
9,1a,speeded_recognition,30,BC,blocked,1,correct,1350
9,1a,speeded_recognition,31,foil,intermixed,N/A,correct,1200
9,1a,speeded_recognition,32,AC,blocked,3,correct,1270
9,1a,speeded_recognition,33,AB,intermixed,4,correct,1016
9,1a,speeded_recognition,34,foil,blocked,N/A,correct,1190
9,1a,speeded_recognition,35,foil,blocked,N/A,correct,1107
9,1a,speeded_recognition,36,BC,intermixed,5,correct,1007
9,1a,speeded_recognition,37,foil,intermixed,N/A,correct,1132
9,1a,speeded_recognition,38,AB,blocked,3,correct,1099
9,1a,speeded_recognition,39,BC,intermixed,6,correct,1131
9,1a,speeded_recognition,40,AC,blocked,2,correct,1379
9,1a,speeded_recognition,41,AB,intermixed,5,correct,1482
9,1a,speeded_recognition,42,BC,blocked,3,correct,1279
9,1a,speeded_recognition,43,AC,intermixed,5,correct,1616
9,1a,speeded_recognition,44,AB,blocked,1,correct,1487
9,1a,speeded_recognition,45,AC,intermixed,6,correct,1644
9,1a,speeded_recognition,46,BC,blocked,2,correct,1278
9,1a,speeded_recognition,47,AC,intermixed,6,correct,1364
9,1a,speeded_recognition,48,AC,blocked,2,correct,1541
9,1a,explicit_inference,1,AC,intermixed,4,correct,4198
9,1a,explicit_inference,2,AC,blocked,3,correct,3680
9,1a,explicit_inference,3,AC,blocked,2,correct,2218
9,1a,explicit_inference,4,AC,blocked,1,correct,2875
9,1a,explicit_inference,5,AC,intermixed,6,correct,2417
9,1a,explicit_inference,6,AC,intermixed,5,correct,2334
9,1a,explicit_inference,7,AC,intermixed,6,correct,2278
9,1a,explicit_inference,8,AC,blocked,2,correct,1916
9,1a,explicit_inference,9,AC,blocked,1,correct,1956
9,1a,explicit_inference,10,AC,intermixed,4,correct,1725
9,1a,explicit_inference,11,AC,blocked,3,correct,2082
9,1a,explicit_inference,12,AC,intermixed,5,correct,1953
10,1a,speeded_recognition,1,AC,intermixed,5,incorrect,1762
10,1a,speeded_recognition,2,BC,blocked,2,correct,1260
10,1a,speeded_recognition,3,BC,intermixed,4,correct,1153
10,1a,speeded_recognition,4,foil,intermixed,N/A,correct,1368
10,1a,speeded_recognition,5,AC,blocked,2,correct,1296
10,1a,speeded_recognition,6,foil,intermixed,N/A,correct,1304
10,1a,speeded_recognition,7,AC,intermixed,4,correct,1283
10,1a,speeded_recognition,8,AB,blocked,2,correct,1649
10,1a,speeded_recognition,9,foil,intermixed,N/A,correct,1211
10,1a,speeded_recognition,10,AC,blocked,3,correct,1051
10,1a,speeded_recognition,11,AC,intermixed,6,correct,1434
10,1a,speeded_recognition,12,AC,blocked,3,correct,1170
10,1a,speeded_recognition,13,BC,intermixed,5,correct,1556
10,1a,speeded_recognition,14,BC,blocked,3,correct,1149
10,1a,speeded_recognition,15,AB,intermixed,5,incorrect,2034
10,1a,speeded_recognition,16,AC,blocked,1,correct,1450
10,1a,speeded_recognition,17,AB,intermixed,4,correct,1002
10,1a,speeded_recognition,18,foil,blocked,N/A,incorrect,1371
10,1a,speeded_recognition,19,AB,blocked,2,correct,1380
10,1a,speeded_recognition,20,AC,intermixed,5,correct,1386
10,1a,speeded_recognition,21,foil,blocked,N/A,correct,1340
10,1a,speeded_recognition,22,BC,intermixed,6,correct,905
10,1a,speeded_recognition,23,foil,intermixed,N/A,correct,1403
10,1a,speeded_recognition,24,AB,blocked,1,correct,1475
10,1a,speeded_recognition,25,AB,intermixed,6,correct,1119
10,1a,speeded_recognition,26,foil,blocked,N/A,correct,1279
10,1a,speeded_recognition,27,BC,blocked,1,correct,1022
10,1a,speeded_recognition,28,BC,intermixed,5,correct,1225
10,1a,speeded_recognition,29,foil,blocked,N/A,correct,1507
10,1a,speeded_recognition,30,BC,blocked,2,correct,1196
10,1a,speeded_recognition,31,foil,blocked,N/A,correct,1103
10,1a,speeded_recognition,32,AC,intermixed,6,correct,1306
10,1a,speeded_recognition,33,AB,blocked,3,correct,1529
10,1a,speeded_recognition,34,AB,intermixed,5,incorrect,1620
10,1a,speeded_recognition,35,foil,intermixed,N/A,correct,1095
10,1a,speeded_recognition,36,AB,blocked,3,correct,1095
10,1a,speeded_recognition,37,AB,intermixed,4,correct,1237
10,1a,speeded_recognition,38,BC,blocked,3,correct,974
10,1a,speeded_recognition,39,BC,intermixed,4,correct,844
10,1a,speeded_recognition,40,AB,blocked,1,correct,1672
10,1a,speeded_recognition,41,AB,intermixed,6,correct,1111
10,1a,speeded_recognition,42,AC,blocked,2,correct,1172
10,1a,speeded_recognition,43,BC,intermixed,6,correct,1122
10,1a,speeded_recognition,44,foil,intermixed,N/A,correct,1126
10,1a,speeded_recognition,45,AC,blocked,1,correct,1435
10,1a,speeded_recognition,46,foil,blocked,N/A,correct,1343
10,1a,speeded_recognition,47,AC,intermixed,4,correct,1208
10,1a,speeded_recognition,48,BC,blocked,1,correct,829
10,1a,explicit_inference,1,AC,blocked,1,correct,2378
10,1a,explicit_inference,2,AC,intermixed,5,correct,3047
10,1a,explicit_inference,3,AC,blocked,3,correct,1688
10,1a,explicit_inference,4,AC,blocked,2,correct,2293
10,1a,explicit_inference,5,AC,intermixed,6,correct,2051
10,1a,explicit_inference,6,AC,intermixed,4,correct,1661
10,1a,explicit_inference,7,AC,intermixed,5,correct,2524
10,1a,explicit_inference,8,AC,blocked,2,incorrect,1842
10,1a,explicit_inference,9,AC,blocked,1,correct,2076
10,1a,explicit_inference,10,AC,intermixed,6,correct,1667
10,1a,explicit_inference,11,AC,blocked,3,correct,1796
10,1a,explicit_inference,12,AC,intermixed,4,correct,1545
11,1a,speeded_recognition,1,AC,blocked,1,correct,3257
11,1a,speeded_recognition,2,AC,intermixed,6,correct,3361
11,1a,speeded_recognition,3,foil,blocked,N/A,correct,2818
11,1a,speeded_recognition,4,AB,intermixed,4,correct,2090
11,1a,speeded_recognition,5,foil,intermixed,N/A,correct,1741
11,1a,speeded_recognition,6,AB,blocked,1,correct,1855
11,1a,speeded_recognition,7,foil,blocked,N/A,correct,2624
11,1a,speeded_recognition,8,AB,intermixed,6,correct,1864
11,1a,speeded_recognition,9,AB,blocked,3,correct,3064
11,1a,speeded_recognition,10,AC,intermixed,4,incorrect,2077
11,1a,speeded_recognition,11,BC,blocked,1,correct,1915
11,1a,speeded_recognition,12,AC,intermixed,4,incorrect,2114
11,1a,speeded_recognition,13,BC,blocked,1,correct,2076
11,1a,speeded_recognition,14,BC,intermixed,5,correct,2143
11,1a,speeded_recognition,15,foil,blocked,N/A,N/A,N/A
11,1a,speeded_recognition,16,AB,blocked,2,correct,1952
11,1a,speeded_recognition,17,foil,blocked,N/A,correct,2253
11,1a,speeded_recognition,18,AB,intermixed,6,correct,2020
11,1a,speeded_recognition,19,AC,blocked,2,correct,2677
11,1a,speeded_recognition,20,BC,intermixed,6,correct,1874
11,1a,speeded_recognition,21,BC,blocked,2,correct,1927
11,1a,speeded_recognition,22,AB,intermixed,5,correct,2228
11,1a,speeded_recognition,23,AC,blocked,2,correct,2647
11,1a,speeded_recognition,24,foil,blocked,N/A,correct,2533
11,1a,speeded_recognition,25,AC,intermixed,5,correct,2357
11,1a,speeded_recognition,26,BC,blocked,3,correct,2313
11,1a,speeded_recognition,27,BC,intermixed,6,correct,2566
11,1a,speeded_recognition,28,AB,blocked,1,correct,2478
11,1a,speeded_recognition,29,foil,blocked,N/A,correct,2427
11,1a,speeded_recognition,30,AB,intermixed,5,correct,1973
11,1a,speeded_recognition,31,BC,blocked,3,correct,2210
11,1a,speeded_recognition,32,AC,intermixed,6,N/A,N/A
11,1a,speeded_recognition,33,AC,blocked,1,correct,2810
11,1a,speeded_recognition,34,foil,intermixed,N/A,correct,2713
11,1a,speeded_recognition,35,AC,intermixed,5,correct,2285
11,1a,speeded_recognition,36,BC,blocked,2,correct,1639
11,1a,speeded_recognition,37,foil,intermixed,N/A,correct,2212
11,1a,speeded_recognition,38,AC,blocked,3,correct,1953
11,1a,speeded_recognition,39,BC,intermixed,5,incorrect,2236
11,1a,speeded_recognition,40,foil,intermixed,N/A,correct,2418
11,1a,speeded_recognition,41,AC,blocked,3,correct,2361
11,1a,speeded_recognition,42,BC,intermixed,4,correct,2911
11,1a,speeded_recognition,43,AB,blocked,3,N/A,N/A
11,1a,speeded_recognition,44,foil,intermixed,N/A,correct,1593
11,1a,speeded_recognition,45,AB,intermixed,4,correct,2270
11,1a,speeded_recognition,46,AB,blocked,2,N/A,N/A
11,1a,speeded_recognition,47,foil,intermixed,N/A,correct,1429
11,1a,speeded_recognition,48,BC,intermixed,4,correct,1529
11,1a,explicit_inference,1,AC,blocked,3,correct,3480
11,1a,explicit_inference,2,AC,intermixed,5,incorrect,3517
11,1a,explicit_inference,3,AC,intermixed,4,correct,3569
11,1a,explicit_inference,4,AC,intermixed,6,incorrect,4540
11,1a,explicit_inference,5,AC,blocked,2,correct,6157
11,1a,explicit_inference,6,AC,blocked,1,correct,2650
11,1a,explicit_inference,7,AC,blocked,1,correct,2687
11,1a,explicit_inference,8,AC,blocked,3,correct,5238
11,1a,explicit_inference,9,AC,intermixed,6,correct,3444
11,1a,explicit_inference,10,AC,intermixed,4,correct,4107
11,1a,explicit_inference,11,AC,blocked,2,correct,3745
11,1a,explicit_inference,12,AC,intermixed,5,correct,4361
12,1a,speeded_recognition,1,AB,blocked,1,correct,704
12,1a,speeded_recognition,2,AB,intermixed,4,correct,992
12,1a,speeded_recognition,3,foil,blocked,N/A,correct,1418
12,1a,speeded_recognition,4,foil,intermixed,N/A,correct,1315
12,1a,speeded_recognition,5,AC,blocked,1,correct,1665
12,1a,speeded_recognition,6,AC,intermixed,4,correct,1685
12,1a,speeded_recognition,7,AC,blocked,3,correct,1542
12,1a,speeded_recognition,8,AC,intermixed,5,incorrect,1500
12,1a,speeded_recognition,9,AC,blocked,2,correct,1855
12,1a,speeded_recognition,10,AC,intermixed,6,incorrect,1028
12,1a,speeded_recognition,11,foil,blocked,N/A,correct,1454
12,1a,speeded_recognition,12,foil,intermixed,N/A,correct,1746
12,1a,speeded_recognition,13,AB,intermixed,5,correct,1414
12,1a,speeded_recognition,14,AC,blocked,2,correct,1079
12,1a,speeded_recognition,15,foil,blocked,N/A,incorrect,1074
12,1a,speeded_recognition,16,BC,intermixed,6,correct,1280
12,1a,speeded_recognition,17,AC,blocked,1,correct,1424
12,1a,speeded_recognition,18,AC,intermixed,5,correct,1835
12,1a,speeded_recognition,19,foil,blocked,N/A,correct,1205
12,1a,speeded_recognition,20,AB,blocked,3,correct,1100
12,1a,speeded_recognition,21,AB,intermixed,4,correct,1605
12,1a,speeded_recognition,22,BC,blocked,3,correct,1299
12,1a,speeded_recognition,23,AB,intermixed,5,correct,863
12,1a,speeded_recognition,24,BC,blocked,1,correct,1157
12,1a,speeded_recognition,25,AC,intermixed,6,incorrect,964
12,1a,speeded_recognition,26,AB,blocked,2,incorrect,1748
12,1a,speeded_recognition,27,AB,intermixed,6,correct,923
12,1a,speeded_recognition,28,AC,blocked,3,correct,1464
12,1a,speeded_recognition,29,AC,intermixed,4,correct,1795
12,1a,speeded_recognition,30,AB,blocked,1,correct,1384
12,1a,speeded_recognition,31,BC,intermixed,6,correct,1348
12,1a,speeded_recognition,32,foil,intermixed,N/A,correct,2222
12,1a,speeded_recognition,33,BC,blocked,1,correct,889
12,1a,speeded_recognition,34,foil,blocked,N/A,correct,1492
12,1a,speeded_recognition,35,BC,intermixed,4,correct,1255
12,1a,speeded_recognition,36,BC,blocked,2,correct,884
12,1a,speeded_recognition,37,foil,intermixed,N/A,correct,1745
12,1a,speeded_recognition,38,AB,intermixed,6,correct,1039
12,1a,speeded_recognition,39,AB,blocked,2,incorrect,1761
12,1a,speeded_recognition,40,BC,intermixed,4,correct,1801
12,1a,speeded_recognition,41,foil,intermixed,N/A,correct,1822
12,1a,speeded_recognition,42,BC,blocked,3,correct,1204
12,1a,speeded_recognition,43,BC,intermixed,5,incorrect,2346
12,1a,speeded_recognition,44,BC,blocked,2,correct,868
12,1a,speeded_recognition,45,foil,intermixed,N/A,correct,1624
12,1a,speeded_recognition,46,AB,blocked,3,incorrect,1820
12,1a,speeded_recognition,47,foil,blocked,N/A,correct,1415
12,1a,speeded_recognition,48,BC,intermixed,5,incorrect,1810
12,1a,explicit_inference,1,AC,blocked,1,correct,6771
12,1a,explicit_inference,2,AC,intermixed,5,incorrect,4173
12,1a,explicit_inference,3,AC,intermixed,6,correct,2334
12,1a,explicit_inference,4,AC,blocked,3,incorrect,2529
12,1a,explicit_inference,5,AC,intermixed,4,correct,3749
12,1a,explicit_inference,6,AC,blocked,2,incorrect,4600
12,1a,explicit_inference,7,AC,blocked,1,incorrect,6453
12,1a,explicit_inference,8,AC,intermixed,4,incorrect,2579
12,1a,explicit_inference,9,AC,blocked,3,incorrect,2697
12,1a,explicit_inference,10,AC,blocked,2,incorrect,3726
12,1a,explicit_inference,11,AC,intermixed,6,correct,1446
12,1a,explicit_inference,12,AC,intermixed,5,correct,2225
13,1a,speeded_recognition,1,AC,blocked,3,correct,1521
13,1a,speeded_recognition,2,AB,intermixed,6,incorrect,1729
13,1a,speeded_recognition,3,AC,blocked,1,correct,1387
13,1a,speeded_recognition,4,AC,intermixed,5,correct,2143
13,1a,speeded_recognition,5,AB,blocked,2,correct,1887
13,1a,speeded_recognition,6,BC,intermixed,5,correct,1273
13,1a,speeded_recognition,7,AC,blocked,2,correct,2012
13,1a,speeded_recognition,8,BC,intermixed,6,correct,1647
13,1a,speeded_recognition,9,foil,blocked,N/A,correct,1677
13,1a,speeded_recognition,10,BC,intermixed,5,correct,1242
13,1a,speeded_recognition,11,foil,intermixed,N/A,incorrect,1612
13,1a,speeded_recognition,12,BC,blocked,3,correct,1555
13,1a,speeded_recognition,13,AC,intermixed,6,correct,1396
13,1a,speeded_recognition,14,BC,blocked,1,correct,1365
13,1a,speeded_recognition,15,foil,blocked,N/A,correct,1524
13,1a,speeded_recognition,16,AC,intermixed,6,incorrect,1524
13,1a,speeded_recognition,17,BC,blocked,1,correct,1076
13,1a,speeded_recognition,18,BC,intermixed,4,correct,1222
13,1a,speeded_recognition,19,AC,blocked,2,correct,1444
13,1a,speeded_recognition,20,foil,blocked,N/A,correct,1659
13,1a,speeded_recognition,21,AB,intermixed,4,correct,1138
13,1a,speeded_recognition,22,AC,blocked,3,correct,1429
13,1a,speeded_recognition,23,foil,intermixed,N/A,correct,1773
13,1a,speeded_recognition,24,AC,intermixed,4,correct,1364
13,1a,speeded_recognition,25,AC,blocked,1,correct,1492
13,1a,speeded_recognition,26,foil,intermixed,N/A,correct,1214
13,1a,speeded_recognition,27,BC,intermixed,4,correct,1470
13,1a,speeded_recognition,28,BC,blocked,2,correct,1412
13,1a,speeded_recognition,29,BC,intermixed,6,correct,1211
13,1a,speeded_recognition,30,AB,blocked,3,incorrect,1654
13,1a,speeded_recognition,31,foil,blocked,N/A,correct,1599
13,1a,speeded_recognition,32,AB,intermixed,6,correct,1469
13,1a,speeded_recognition,33,BC,blocked,2,correct,1283
13,1a,speeded_recognition,34,foil,intermixed,N/A,incorrect,2215
13,1a,speeded_recognition,35,AB,blocked,2,correct,1186
13,1a,speeded_recognition,36,foil,blocked,N/A,correct,1234
13,1a,speeded_recognition,37,AC,intermixed,4,correct,1581
13,1a,speeded_recognition,38,foil,intermixed,N/A,correct,1447
13,1a,speeded_recognition,39,BC,blocked,3,correct,1850
13,1a,speeded_recognition,40,AB,intermixed,4,correct,1408
13,1a,speeded_recognition,41,foil,blocked,N/A,correct,1606
13,1a,speeded_recognition,42,AB,blocked,1,incorrect,1806
13,1a,speeded_recognition,43,AC,intermixed,5,correct,2013
13,1a,speeded_recognition,44,foil,intermixed,N/A,correct,2074
13,1a,speeded_recognition,45,AB,blocked,1,incorrect,1847
13,1a,speeded_recognition,46,AB,intermixed,5,incorrect,1882
13,1a,speeded_recognition,47,AB,blocked,3,correct,1524
13,1a,speeded_recognition,48,AB,intermixed,5,correct,1079
13,1a,explicit_inference,1,AC,blocked,2,correct,4931
13,1a,explicit_inference,2,AC,intermixed,6,correct,3261
13,1a,explicit_inference,3,AC,blocked,3,correct,3054
13,1a,explicit_inference,4,AC,blocked,1,correct,4263
13,1a,explicit_inference,5,AC,intermixed,4,correct,2619
13,1a,explicit_inference,6,AC,intermixed,5,correct,3103
13,1a,explicit_inference,7,AC,intermixed,5,correct,3571
13,1a,explicit_inference,8,AC,blocked,3,correct,2796
13,1a,explicit_inference,9,AC,intermixed,6,correct,2787
13,1a,explicit_inference,10,AC,blocked,1,incorrect,3324
13,1a,explicit_inference,11,AC,blocked,2,correct,3971
13,1a,explicit_inference,12,AC,intermixed,4,correct,3843
14,1a,speeded_recognition,1,foil,intermixed,N/A,correct,1814
14,1a,speeded_recognition,2,BC,blocked,1,correct,1253
14,1a,speeded_recognition,3,BC,intermixed,4,correct,1686
14,1a,speeded_recognition,4,foil,blocked,N/A,correct,2069
14,1a,speeded_recognition,5,AC,blocked,1,correct,1719
14,1a,speeded_recognition,6,BC,intermixed,5,correct,1239
14,1a,speeded_recognition,7,foil,blocked,N/A,correct,1605
14,1a,speeded_recognition,8,AC,intermixed,5,correct,1303
14,1a,speeded_recognition,9,AB,blocked,1,correct,2517
14,1a,speeded_recognition,10,foil,intermixed,N/A,correct,2293
14,1a,speeded_recognition,11,AC,blocked,1,correct,2582
14,1a,speeded_recognition,12,BC,intermixed,6,correct,2071
14,1a,speeded_recognition,13,foil,blocked,N/A,correct,1765
14,1a,speeded_recognition,14,AB,intermixed,6,correct,1461
14,1a,speeded_recognition,15,AC,blocked,3,incorrect,2327
14,1a,speeded_recognition,16,AB,intermixed,5,correct,2067
14,1a,speeded_recognition,17,BC,blocked,2,correct,2149
14,1a,speeded_recognition,18,AC,intermixed,6,correct,2360
14,1a,speeded_recognition,19,BC,blocked,1,correct,1414
14,1a,speeded_recognition,20,AC,intermixed,6,correct,3365
14,1a,speeded_recognition,21,AB,blocked,1,incorrect,1845
14,1a,speeded_recognition,22,foil,blocked,N/A,correct,2132
14,1a,speeded_recognition,23,AB,intermixed,4,correct,1989
14,1a,speeded_recognition,24,AB,blocked,2,correct,2085
14,1a,speeded_recognition,25,foil,intermixed,N/A,correct,2066
14,1a,speeded_recognition,26,AB,blocked,3,correct,1685
14,1a,speeded_recognition,27,AC,intermixed,4,correct,2566
14,1a,speeded_recognition,28,foil,blocked,N/A,correct,1940
14,1a,speeded_recognition,29,AC,blocked,2,correct,1877
14,1a,speeded_recognition,30,AB,intermixed,4,correct,1463
14,1a,speeded_recognition,31,foil,intermixed,N/A,correct,1317
14,1a,speeded_recognition,32,BC,blocked,3,correct,1365
14,1a,speeded_recognition,33,BC,intermixed,4,incorrect,2053
14,1a,speeded_recognition,34,AB,blocked,2,correct,1445
14,1a,speeded_recognition,35,BC,intermixed,6,incorrect,2279
14,1a,speeded_recognition,36,AC,blocked,3,correct,1526
14,1a,speeded_recognition,37,AC,intermixed,5,correct,2470
14,1a,speeded_recognition,38,BC,blocked,3,correct,1478
14,1a,speeded_recognition,39,AB,intermixed,6,correct,1668
14,1a,speeded_recognition,40,AB,blocked,3,correct,1270
14,1a,speeded_recognition,41,BC,intermixed,5,incorrect,1701
14,1a,speeded_recognition,42,foil,intermixed,N/A,correct,1127
14,1a,speeded_recognition,43,AC,blocked,2,correct,1781
14,1a,speeded_recognition,44,foil,intermixed,N/A,correct,1285
14,1a,speeded_recognition,45,AB,intermixed,5,correct,1637
14,1a,speeded_recognition,46,foil,blocked,N/A,correct,1302
14,1a,speeded_recognition,47,BC,blocked,2,correct,1334
14,1a,speeded_recognition,48,AC,intermixed,4,correct,1524
14,1a,explicit_inference,1,AC,intermixed,5,correct,6462
14,1a,explicit_inference,2,AC,intermixed,4,incorrect,6558
14,1a,explicit_inference,3,AC,blocked,3,correct,3263
14,1a,explicit_inference,4,AC,blocked,2,correct,3486
14,1a,explicit_inference,5,AC,blocked,1,correct,4095
14,1a,explicit_inference,6,AC,intermixed,6,correct,2878
14,1a,explicit_inference,7,AC,intermixed,6,correct,3194
14,1a,explicit_inference,8,AC,intermixed,4,correct,4366
14,1a,explicit_inference,9,AC,blocked,1,correct,2511
14,1a,explicit_inference,10,AC,blocked,3,correct,2333
14,1a,explicit_inference,11,AC,blocked,2,correct,2046
14,1a,explicit_inference,12,AC,intermixed,5,incorrect,3597
15,1a,speeded_recognition,1,foil,blocked,N/A,correct,2468
15,1a,speeded_recognition,2,BC,intermixed,4,correct,1002
15,1a,speeded_recognition,3,AC,blocked,1,correct,1401
15,1a,speeded_recognition,4,BC,intermixed,6,correct,1525
15,1a,speeded_recognition,5,foil,blocked,N/A,correct,1664
15,1a,speeded_recognition,6,BC,blocked,1,correct,1358
15,1a,speeded_recognition,7,AC,intermixed,5,correct,1445
15,1a,speeded_recognition,8,AC,blocked,2,correct,1377
15,1a,speeded_recognition,9,AC,intermixed,6,incorrect,1165
15,1a,speeded_recognition,10,BC,blocked,2,correct,1335
15,1a,speeded_recognition,11,foil,intermixed,N/A,correct,1409
15,1a,speeded_recognition,12,AC,blocked,1,correct,1487
15,1a,speeded_recognition,13,foil,intermixed,N/A,correct,1541
15,1a,speeded_recognition,14,foil,blocked,N/A,correct,1665
15,1a,speeded_recognition,15,AB,intermixed,5,correct,1263
15,1a,speeded_recognition,16,AB,blocked,1,incorrect,1831
15,1a,speeded_recognition,17,AB,intermixed,6,correct,1134
15,1a,speeded_recognition,18,foil,intermixed,N/A,correct,1360
15,1a,speeded_recognition,19,AB,blocked,2,correct,2069
15,1a,speeded_recognition,20,AC,intermixed,4,correct,1835
15,1a,speeded_recognition,21,AB,blocked,3,correct,1432
15,1a,speeded_recognition,22,BC,intermixed,6,correct,1231
15,1a,speeded_recognition,23,BC,blocked,3,correct,1288
15,1a,speeded_recognition,24,AC,intermixed,5,correct,1272
15,1a,speeded_recognition,25,foil,intermixed,N/A,correct,1727
15,1a,speeded_recognition,26,BC,blocked,1,correct,1271
15,1a,speeded_recognition,27,BC,intermixed,4,correct,1307
15,1a,speeded_recognition,28,AC,blocked,3,correct,1021
15,1a,speeded_recognition,29,AB,intermixed,4,incorrect,861
15,1a,speeded_recognition,30,foil,blocked,N/A,correct,1636
15,1a,speeded_recognition,31,AB,blocked,1,correct,1438
15,1a,speeded_recognition,32,AB,intermixed,4,correct,1175
15,1a,speeded_recognition,33,AC,blocked,3,correct,1655
15,1a,speeded_recognition,34,AB,intermixed,6,correct,1231
15,1a,speeded_recognition,35,AB,blocked,3,correct,1218
15,1a,speeded_recognition,36,BC,intermixed,5,correct,1079
15,1a,speeded_recognition,37,foil,blocked,N/A,correct,1298
15,1a,speeded_recognition,38,AC,intermixed,6,correct,1677
15,1a,speeded_recognition,39,AB,blocked,2,correct,1088
15,1a,speeded_recognition,40,AB,intermixed,5,correct,1111
15,1a,speeded_recognition,41,foil,intermixed,N/A,correct,1348
15,1a,speeded_recognition,42,AC,blocked,2,incorrect,1422
15,1a,speeded_recognition,43,foil,blocked,N/A,correct,1565
15,1a,speeded_recognition,44,BC,blocked,3,correct,1285
15,1a,speeded_recognition,45,AC,intermixed,4,correct,2000
15,1a,speeded_recognition,46,BC,blocked,2,correct,925
15,1a,speeded_recognition,47,BC,intermixed,5,correct,2193
15,1a,speeded_recognition,48,foil,intermixed,N/A,correct,1253
15,1a,explicit_inference,1,AC,intermixed,5,correct,4709
15,1a,explicit_inference,2,AC,intermixed,6,correct,4355
15,1a,explicit_inference,3,AC,blocked,3,correct,2694
15,1a,explicit_inference,4,AC,intermixed,4,incorrect,3194
15,1a,explicit_inference,5,AC,blocked,1,correct,2630
15,1a,explicit_inference,6,AC,blocked,2,correct,2363
15,1a,explicit_inference,7,AC,blocked,1,correct,2593
15,1a,explicit_inference,8,AC,intermixed,4,correct,2485
15,1a,explicit_inference,9,AC,intermixed,6,correct,2220
15,1a,explicit_inference,10,AC,blocked,2,correct,3098
