subject,experiment,included_in_subsample_analysis,task_type,trial_number,pair_type,condition,triad_index,response_correct,response_time
28,2,,feature_generalization,8,N/A,blocked,4,incorrect,3150
28,2,,feature_generalization,9,N/A,intermixed,3,correct,2310
28,2,,feature_generalization,10,N/A,blocked,4,incorrect,2542
28,2,,feature_generalization,11,N/A,blocked,6,correct,1926
28,2,,feature_generalization,12,N/A,blocked,5,incorrect,3197
28,2,,explicit_direct,1,AB,blocked,5,correct,2981
28,2,,explicit_direct,2,BC,blocked,6,correct,1974
28,2,,explicit_direct,3,BC,blocked,4,correct,1870
28,2,,explicit_direct,4,BC,intermixed,2,correct,1437
28,2,,explicit_direct,5,BC,intermixed,3,correct,1262
28,2,,explicit_direct,6,AB,blocked,5,correct,1399
28,2,,explicit_direct,7,BC,intermixed,1,correct,1510
28,2,,explicit_direct,8,AB,intermixed,3,correct,1318
28,2,,explicit_direct,9,AB,blocked,4,incorrect,3110
28,2,,explicit_direct,10,BC,intermixed,2,correct,1831
28,2,,explicit_direct,11,BC,blocked,4,correct,1280
28,2,,explicit_direct,12,AB,intermixed,1,correct,1150
28,2,,explicit_direct,13,AB,intermixed,2,correct,1766
28,2,,explicit_direct,14,AB,blocked,6,incorrect,2630
28,2,,explicit_direct,15,AB,blocked,4,correct,3062
28,2,,explicit_direct,16,AB,intermixed,1,correct,1527
28,2,,explicit_direct,17,BC,blocked,5,correct,1990
28,2,,explicit_direct,18,AB,blocked,6,correct,3022
28,2,,explicit_direct,19,BC,intermixed,3,correct,1734
28,2,,explicit_direct,20,AB,intermixed,2,correct,1471
28,2,,explicit_direct,21,BC,blocked,5,correct,1479
28,2,,explicit_direct,22,BC,intermixed,1,correct,1550
28,2,,explicit_direct,23,AB,intermixed,3,correct,1567
28,2,,explicit_direct,24,BC,blocked,6,correct,1398
29,2,yes,feature_memory,1,N/A,blocked,4,correct,2196
29,2,yes,feature_memory,2,N/A,intermixed,3,correct,1644
29,2,yes,feature_memory,3,N/A,blocked,5,correct,1228
29,2,yes,feature_memory,4,N/A,intermixed,3,correct,2116
29,2,yes,feature_memory,5,N/A,intermixed,2,correct,1714
29,2,yes,feature_memory,6,N/A,blocked,6,correct,1671
29,2,yes,feature_memory,7,N/A,intermixed,1,correct,1429
29,2,yes,feature_memory,8,N/A,blocked,5,correct,1630
29,2,yes,feature_memory,9,N/A,intermixed,2,correct,1602
29,2,yes,feature_memory,10,N/A,blocked,6,correct,1172
29,2,yes,feature_memory,11,N/A,blocked,4,correct,1540
29,2,yes,feature_memory,12,N/A,intermixed,1,correct,1352
29,2,yes,feature_generalization,1,N/A,intermixed,1,correct,1280
29,2,yes,feature_generalization,2,N/A,intermixed,2,correct,1961
29,2,yes,feature_generalization,3,N/A,intermixed,3,correct,2451
29,2,yes,feature_generalization,4,N/A,intermixed,2,correct,2756
29,2,yes,feature_generalization,5,N/A,intermixed,1,correct,1637
29,2,yes,feature_generalization,6,N/A,blocked,5,correct,1860
29,2,yes,feature_generalization,7,N/A,blocked,4,incorrect,2462
29,2,yes,feature_generalization,8,N/A,blocked,6,incorrect,2319
29,2,yes,feature_generalization,9,N/A,blocked,4,correct,2750
29,2,yes,feature_generalization,10,N/A,blocked,5,correct,1575
29,2,yes,feature_generalization,11,N/A,intermixed,3,correct,1886
29,2,yes,feature_generalization,12,N/A,blocked,6,N/A,N/A
29,2,yes,explicit_direct,1,AB,blocked,6,correct,1613
29,2,yes,explicit_direct,2,AB,intermixed,2,correct,1490
29,2,yes,explicit_direct,3,AB,blocked,5,correct,1180
29,2,yes,explicit_direct,4,BC,intermixed,1,correct,1471
29,2,yes,explicit_direct,5,AB,blocked,6,correct,1215
29,2,yes,explicit_direct,6,BC,intermixed,2,correct,1923
29,2,yes,explicit_direct,7,AB,intermixed,3,correct,1497
29,2,yes,explicit_direct,8,BC,intermixed,1,correct,1444
29,2,yes,explicit_direct,9,BC,intermixed,3,correct,1568
29,2,yes,explicit_direct,10,BC,blocked,5,correct,1431
29,2,yes,explicit_direct,11,AB,blocked,4,correct,1387
29,2,yes,explicit_direct,12,AB,blocked,5,correct,1165
29,2,yes,explicit_direct,13,BC,blocked,6,correct,1157
29,2,yes,explicit_direct,14,AB,blocked,4,correct,1319
29,2,yes,explicit_direct,15,BC,intermixed,3,correct,1082
29,2,yes,explicit_direct,16,BC,intermixed,2,correct,1241
29,2,yes,explicit_direct,17,AB,intermixed,1,correct,1789
29,2,yes,explicit_direct,18,BC,blocked,4,correct,2513
29,2,yes,explicit_direct,19,AB,intermixed,1,correct,1378
29,2,yes,explicit_direct,20,BC,blocked,4,correct,2673
29,2,yes,explicit_direct,21,BC,blocked,5,correct,1256
29,2,yes,explicit_direct,22,AB,intermixed,3,correct,1338
29,2,yes,explicit_direct,23,AB,intermixed,2,correct,1362
29,2,yes,explicit_direct,24,BC,blocked,6,correct,1346
30,2,yes,feature_memory,1,N/A,blocked,5,correct,3642
30,2,yes,feature_memory,2,N/A,intermixed,1,correct,1708
30,2,yes,feature_memory,3,N/A,blocked,4,correct,1275
30,2,yes,feature_memory,4,N/A,intermixed,3,correct,2108
30,2,yes,feature_memory,5,N/A,blocked,6,correct,1791
30,2,yes,feature_memory,6,N/A,intermixed,2,correct,1454
30,2,yes,feature_memory,7,N/A,blocked,5,correct,2267
30,2,yes,feature_memory,8,N/A,intermixed,2,correct,1326
30,2,yes,feature_memory,9,N/A,blocked,6,correct,1848
30,2,yes,feature_memory,10,N/A,intermixed,3,correct,1490
30,2,yes,feature_memory,11,N/A,intermixed,1,correct,1237
30,2,yes,feature_memory,12,N/A,blocked,4,correct,986
30,2,yes,feature_generalization,1,N/A,blocked,6,incorrect,1612
30,2,yes,feature_generalization,2,N/A,intermixed,2,incorrect,1523
30,2,yes,feature_generalization,3,N/A,blocked,6,incorrect,2161
30,2,yes,feature_generalization,4,N/A,blocked,4,correct,1988
30,2,yes,feature_generalization,5,N/A,intermixed,1,incorrect,1359
30,2,yes,feature_generalization,6,N/A,intermixed,3,incorrect,1645
30,2,yes,feature_generalization,7,N/A,intermixed,2,incorrect,1088
30,2,yes,feature_generalization,8,N/A,blocked,5,incorrect,1458
30,2,yes,feature_generalization,9,N/A,intermixed,3,incorrect,1030
30,2,yes,feature_generalization,10,N/A,intermixed,1,incorrect,1058
30,2,yes,feature_generalization,11,N/A,blocked,4,incorrect,1212
30,2,yes,feature_generalization,12,N/A,blocked,5,incorrect,1447
30,2,yes,explicit_direct,1,AB,intermixed,3,incorrect,3805
30,2,yes,explicit_direct,2,BC,blocked,6,correct,1658
30,2,yes,explicit_direct,3,BC,blocked,5,correct,1925
30,2,yes,explicit_direct,4,BC,blocked,4,correct,1683
30,2,yes,explicit_direct,5,AB,intermixed,1,correct,1739
30,2,yes,explicit_direct,6,AB,blocked,4,incorrect,3631
30,2,yes,explicit_direct,7,BC,intermixed,3,incorrect,2272
30,2,yes,explicit_direct,8,BC,intermixed,1,incorrect,2824
30,2,yes,explicit_direct,9,BC,blocked,6,correct,1413
30,2,yes,explicit_direct,10,AB,blocked,4,incorrect,1541
30,2,yes,explicit_direct,11,AB,intermixed,2,correct,3282
30,2,yes,explicit_direct,12,BC,intermixed,3,incorrect,2073
30,2,yes,explicit_direct,13,AB,intermixed,1,incorrect,2368
30,2,yes,explicit_direct,14,BC,intermixed,2,incorrect,1714
30,2,yes,explicit_direct,15,AB,blocked,5,correct,1134
30,2,yes,explicit_direct,16,BC,intermixed,2,correct,1337
30,2,yes,explicit_direct,17,AB,blocked,5,incorrect,1871
30,2,yes,explicit_direct,18,AB,blocked,6,correct,1771
30,2,yes,explicit_direct,19,BC,intermixed,1,correct,1508
30,2,yes,explicit_direct,20,BC,blocked,4,incorrect,1209
30,2,yes,explicit_direct,21,AB,intermixed,2,correct,1810
30,2,yes,explicit_direct,22,AB,intermixed,3,correct,1398
30,2,yes,explicit_direct,23,BC,blocked,5,incorrect,1436
30,2,yes,explicit_direct,24,AB,blocked,6,correct,1380
31,2,yes,feature_memory,1,N/A,intermixed,3,correct,3287
31,2,yes,feature_memory,2,N/A,blocked,4,correct,1791
31,2,yes,feature_memory,3,N/A,blocked,6,correct,1336
31,2,yes,feature_memory,4,N/A,blocked,4,correct,1970
31,2,yes,feature_memory,5,N/A,blocked,6,correct,1541
31,2,yes,feature_memory,6,N/A,intermixed,1,correct,1322
31,2,yes,feature_memory,7,N/A,intermixed,2,correct,1520
31,2,yes,feature_memory,8,N/A,blocked,5,correct,1174
31,2,yes,feature_memory,9,N/A,intermixed,3,correct,1704
31,2,yes,feature_memory,10,N/A,blocked,5,correct,1334
31,2,yes,feature_memory,11,N/A,intermixed,2,correct,1423
31,2,yes,feature_memory,12,N/A,intermixed,1,correct,1527
31,2,yes,feature_generalization,1,N/A,blocked,5,correct,2108
31,2,yes,feature_generalization,2,N/A,intermixed,2,correct,2501
31,2,yes,feature_generalization,3,N/A,intermixed,3,correct,2393
31,2,yes,feature_generalization,4,N/A,intermixed,1,correct,2085
31,2,yes,feature_generalization,5,N/A,intermixed,3,correct,1749
31,2,yes,feature_generalization,6,N/A,intermixed,2,correct,2013
31,2,yes,feature_generalization,7,N/A,blocked,6,correct,1902
31,2,yes,feature_generalization,8,N/A,blocked,4,correct,1629
31,2,yes,feature_generalization,9,N/A,blocked,6,incorrect,2198
31,2,yes,feature_generalization,10,N/A,blocked,4,correct,2489
31,2,yes,feature_generalization,11,N/A,intermixed,1,correct,1846
31,2,yes,feature_generalization,12,N/A,blocked,5,correct,2325
31,2,yes,explicit_direct,1,AB,blocked,6,correct,1821
31,2,yes,explicit_direct,2,BC,blocked,4,correct,4391
31,2,yes,explicit_direct,3,AB,intermixed,1,correct,1518
31,2,yes,explicit_direct,4,AB,blocked,4,correct,2449
31,2,yes,explicit_direct,5,AB,intermixed,2,correct,1850
31,2,yes,explicit_direct,6,AB,blocked,4,correct,1386
31,2,yes,explicit_direct,7,AB,intermixed,3,correct,1603
31,2,yes,explicit_direct,8,BC,blocked,5,correct,1352
31,2,yes,explicit_direct,9,BC,blocked,6,incorrect,1928
31,2,yes,explicit_direct,10,BC,intermixed,1,correct,1869
31,2,yes,explicit_direct,11,BC,intermixed,3,incorrect,2277
31,2,yes,explicit_direct,12,AB,blocked,6,correct,1605
31,2,yes,explicit_direct,13,BC,intermixed,3,correct,2206
31,2,yes,explicit_direct,14,AB,blocked,5,correct,1388
31,2,yes,explicit_direct,15,AB,intermixed,3,correct,1890
31,2,yes,explicit_direct,16,BC,blocked,6,correct,1727
31,2,yes,explicit_direct,17,BC,intermixed,2,correct,3478
31,2,yes,explicit_direct,18,AB,blocked,5,correct,1214
31,2,yes,explicit_direct,19,BC,blocked,4,correct,1762
31,2,yes,explicit_direct,20,BC,intermixed,1,correct,1409
31,2,yes,explicit_direct,21,AB,intermixed,2,correct,1441
31,2,yes,explicit_direct,22,AB,intermixed,1,correct,1547
31,2,yes,explicit_direct,23,BC,blocked,5,correct,1317
31,2,yes,explicit_direct,24,BC,intermixed,2,correct,1887
32,2,yes,feature_memory,1,N/A,intermixed,2,correct,1987
32,2,yes,feature_memory,2,N/A,intermixed,1,correct,1607
32,2,yes,feature_memory,3,N/A,blocked,5,correct,1679
32,2,yes,feature_memory,4,N/A,blocked,4,correct,1597
32,2,yes,feature_memory,5,N/A,blocked,6,correct,1243
32,2,yes,feature_memory,6,N/A,intermixed,3,correct,1637
32,2,yes,feature_memory,7,N/A,blocked,6,correct,1311
32,2,yes,feature_memory,8,N/A,blocked,4,correct,1214
32,2,yes,feature_memory,9,N/A,blocked,5,correct,1312
32,2,yes,feature_memory,10,N/A,intermixed,1,correct,1596
32,2,yes,feature_memory,11,N/A,intermixed,2,correct,1854
32,2,yes,feature_memory,12,N/A,intermixed,3,correct,1529
32,2,yes,feature_generalization,1,N/A,blocked,6,correct,1459
32,2,yes,feature_generalization,2,N/A,intermixed,3,correct,2197
32,2,yes,feature_generalization,3,N/A,blocked,6,correct,1453
32,2,yes,feature_generalization,4,N/A,blocked,4,incorrect,1708
32,2,yes,feature_generalization,5,N/A,intermixed,2,incorrect,2036
32,2,yes,feature_generalization,6,N/A,intermixed,1,correct,1262
32,2,yes,feature_generalization,7,N/A,intermixed,2,incorrect,1304
32,2,yes,feature_generalization,8,N/A,intermixed,1,correct,1802
32,2,yes,feature_generalization,9,N/A,intermixed,3,incorrect,1652
32,2,yes,feature_generalization,10,N/A,blocked,5,incorrect,1444
32,2,yes,feature_generalization,11,N/A,blocked,4,incorrect,1408
32,2,yes,feature_generalization,12,N/A,blocked,5,incorrect,1527
32,2,yes,explicit_direct,1,BC,intermixed,3,correct,1682
32,2,yes,explicit_direct,2,AB,blocked,6,correct,1486
32,2,yes,explicit_direct,3,BC,intermixed,2,correct,2472
32,2,yes,explicit_direct,4,BC,intermixed,1,correct,1310
32,2,yes,explicit_direct,5,BC,blocked,4,correct,1414
32,2,yes,explicit_direct,6,AB,intermixed,2,correct,1090
32,2,yes,explicit_direct,7,AB,intermixed,3,correct,1991
32,2,yes,explicit_direct,8,AB,blocked,5,correct,1224
32,2,yes,explicit_direct,9,BC,intermixed,2,correct,1769
32,2,yes,explicit_direct,10,AB,blocked,4,correct,2025
32,2,yes,explicit_direct,11,AB,intermixed,1,correct,1836
32,2,yes,explicit_direct,12,AB,blocked,5,correct,1386
32,2,yes,explicit_direct,13,AB,blocked,6,correct,2128
32,2,yes,explicit_direct,14,BC,blocked,4,correct,1275
32,2,yes,explicit_direct,15,BC,blocked,6,correct,2932
32,2,yes,explicit_direct,16,AB,intermixed,3,correct,1387
32,2,yes,explicit_direct,17,BC,blocked,6,correct,2327
32,2,yes,explicit_direct,18,BC,blocked,5,incorrect,4324
32,2,yes,explicit_direct,19,AB,blocked,4,correct,2057
32,2,yes,explicit_direct,20,BC,intermixed,3,correct,1261
32,2,yes,explicit_direct,21,AB,intermixed,1,correct,1368
32,2,yes,explicit_direct,22,BC,blocked,5,correct,2885
32,2,yes,explicit_direct,23,AB,intermixed,2,correct,1229
32,2,yes,explicit_direct,24,BC,intermixed,1,correct,2311
33,2,yes,feature_memory,1,N/A,blocked,4,correct,1698
33,2,yes,feature_memory,2,N/A,intermixed,2,correct,1239
33,2,yes,feature_memory,3,N/A,intermixed,3,correct,1071
33,2,yes,feature_memory,4,N/A,blocked,5,correct,1271
33,2,yes,feature_memory,5,N/A,intermixed,1,correct,1247
33,2,yes,feature_memory,6,N/A,blocked,6,correct,1031
33,2,yes,feature_memory,7,N/A,intermixed,1,correct,1023
33,2,yes,feature_memory,8,N/A,blocked,6,correct,1183
33,2,yes,feature_memory,9,N/A,intermixed,2,correct,951
33,2,yes,feature_memory,10,N/A,intermixed,3,correct,1103
33,2,yes,feature_memory,11,N/A,blocked,5,correct,1767
33,2,yes,feature_memory,12,N/A,blocked,4,correct,983
33,2,yes,feature_generalization,1,N/A,intermixed,1,incorrect,2563
33,2,yes,feature_generalization,2,N/A,blocked,6,correct,2159
33,2,yes,feature_generalization,3,N/A,intermixed,2,correct,1951
33,2,yes,feature_generalization,4,N/A,intermixed,1,incorrect,1719
33,2,yes,feature_generalization,5,N/A,intermixed,2,correct,1967
33,2,yes,feature_generalization,6,N/A,blocked,6,correct,2199
33,2,yes,feature_generalization,7,N/A,blocked,5,incorrect,2630
33,2,yes,feature_generalization,8,N/A,intermixed,3,correct,1846
33,2,yes,feature_generalization,9,N/A,blocked,4,incorrect,2471
33,2,yes,feature_generalization,10,N/A,intermixed,3,correct,1535
33,2,yes,feature_generalization,11,N/A,blocked,4,correct,2041
33,2,yes,feature_generalization,12,N/A,blocked,5,correct,2118
33,2,yes,explicit_direct,1,BC,intermixed,3,correct,1658
33,2,yes,explicit_direct,2,BC,blocked,6,correct,2262
33,2,yes,explicit_direct,3,AB,intermixed,3,correct,1254
33,2,yes,explicit_direct,4,BC,blocked,6,correct,2774
33,2,yes,explicit_direct,5,AB,blocked,4,correct,1823
33,2,yes,explicit_direct,6,AB,intermixed,3,correct,1060
33,2,yes,explicit_direct,7,BC,blocked,5,correct,1454
33,2,yes,explicit_direct,8,BC,intermixed,3,correct,1632
33,2,yes,explicit_direct,9,AB,blocked,4,correct,1423
33,2,yes,explicit_direct,10,AB,blocked,5,correct,1542
33,2,yes,explicit_direct,11,BC,blocked,4,correct,1327
33,2,yes,explicit_direct,12,BC,intermixed,1,correct,1312
33,2,yes,explicit_direct,13,BC,intermixed,2,correct,1295
33,2,yes,explicit_direct,14,AB,blocked,5,correct,1135
33,2,yes,explicit_direct,15,BC,blocked,4,correct,1079
33,2,yes,explicit_direct,16,AB,blocked,6,correct,1462
33,2,yes,explicit_direct,17,AB,intermixed,1,correct,1382
33,2,yes,explicit_direct,18,AB,blocked,6,correct,1367
33,2,yes,explicit_direct,19,BC,intermixed,1,correct,1047
33,2,yes,explicit_direct,20,AB,intermixed,2,correct,1201
33,2,yes,explicit_direct,21,BC,blocked,5,correct,1135
33,2,yes,explicit_direct,22,AB,intermixed,2,correct,928
33,2,yes,explicit_direct,23,AB,intermixed,1,correct,983
33,2,yes,explicit_direct,24,BC,intermixed,2,correct,1398
34,2,yes,feature_memory,1,N/A,blocked,4,N/A,N/A
34,2,yes,feature_memory,2,N/A,intermixed,2,correct,1718
34,2,yes,feature_memory,3,N/A,intermixed,3,correct,1286
34,2,yes,feature_memory,4,N/A,blocked,6,incorrect,1509
34,2,yes,feature_memory,5,N/A,blocked,5,correct,1407
34,2,yes,feature_memory,6,N/A,intermixed,2,correct,1709
34,2,yes,feature_memory,7,N/A,intermixed,3,correct,1869
34,2,yes,feature_memory,8,N/A,blocked,6,incorrect,1061
34,2,yes,feature_memory,9,N/A,blocked,5,incorrect,1389
34,2,yes,feature_memory,10,N/A,intermixed,1,correct,1277
34,2,yes,feature_memory,11,N/A,blocked,4,correct,3509
34,2,yes,feature_memory,12,N/A,intermixed,1,correct,1725
34,2,yes,feature_generalization,1,N/A,intermixed,2,correct,1774
34,2,yes,feature_generalization,2,N/A,blocked,4,N/A,N/A
34,2,yes,feature_generalization,3,N/A,intermixed,1,incorrect,1095
34,2,yes,feature_generalization,4,N/A,intermixed,3,correct,2142
34,2,yes,feature_generalization,5,N/A,intermixed,2,correct,956
34,2,yes,feature_generalization,6,N/A,blocked,6,incorrect,2078
34,2,yes,feature_generalization,7,N/A,blocked,5,incorrect,2502
34,2,yes,feature_generalization,8,N/A,intermixed,1,correct,1206
34,2,yes,feature_generalization,9,N/A,blocked,4,correct,1461
34,2,yes,feature_generalization,10,N/A,blocked,6,correct,1070
34,2,yes,feature_generalization,11,N/A,blocked,5,correct,1823
34,2,yes,feature_generalization,12,N/A,intermixed,3,incorrect,1167
34,2,yes,explicit_direct,1,AB,blocked,6,correct,2701
34,2,yes,explicit_direct,2,AB,intermixed,1,incorrect,1293
34,2,yes,explicit_direct,3,AB,intermixed,3,incorrect,2494
34,2,yes,explicit_direct,4,BC,blocked,6,correct,1542
34,2,yes,explicit_direct,5,AB,intermixed,2,correct,1358
34,2,yes,explicit_direct,6,AB,blocked,4,correct,1919
34,2,yes,explicit_direct,7,BC,intermixed,3,correct,2447
34,2,yes,explicit_direct,8,AB,intermixed,1,correct,2030
34,2,yes,explicit_direct,9,AB,intermixed,2,correct,2670
34,2,yes,explicit_direct,10,AB,blocked,5,correct,2230
34,2,yes,explicit_direct,11,BC,blocked,4,correct,3047
34,2,yes,explicit_direct,12,AB,blocked,5,correct,2277
34,2,yes,explicit_direct,13,BC,intermixed,1,correct,2821
34,2,yes,explicit_direct,14,BC,blocked,4,correct,1711
34,2,yes,explicit_direct,15,BC,intermixed,2,correct,2470
34,2,yes,explicit_direct,16,AB,intermixed,3,correct,2592
34,2,yes,explicit_direct,17,AB,blocked,4,correct,1959
34,2,yes,explicit_direct,18,BC,intermixed,2,correct,2030
34,2,yes,explicit_direct,19,BC,blocked,5,correct,1847
34,2,yes,explicit_direct,20,BC,blocked,6,incorrect,2637
34,2,yes,explicit_direct,21,BC,intermixed,1,incorrect,4205
34,2,yes,explicit_direct,22,BC,blocked,5,correct,2486
34,2,yes,explicit_direct,23,AB,blocked,6,correct,1310
34,2,yes,explicit_direct,24,BC,intermixed,3,correct,1158
35,2,yes,feature_memory,1,N/A,blocked,4,correct,3161
35,2,yes,feature_memory,2,N/A,intermixed,1,correct,1831
35,2,yes,feature_memory,3,N/A,blocked,6,correct,2719
35,2,yes,feature_memory,4,N/A,blocked,5,correct,2272
35,2,yes,feature_memory,5,N/A,intermixed,3,correct,2415
35,2,yes,feature_memory,6,N/A,blocked,4,correct,2599
35,2,yes,feature_memory,7,N/A,blocked,6,correct,2751
35,2,yes,feature_memory,8,N/A,intermixed,2,correct,2393
35,2,yes,feature_memory,9,N/A,blocked,5,correct,1529
35,2,yes,feature_memory,10,N/A,intermixed,2,correct,2118
35,2,yes,feature_memory,11,N/A,intermixed,3,correct,1816
35,2,yes,feature_memory,12,N/A,intermixed,1,correct,1666
35,2,yes,feature_generalization,1,N/A,intermixed,1,N/A,N/A
35,2,yes,feature_generalization,2,N/A,blocked,4,correct,2017
35,2,yes,feature_generalization,3,N/A,blocked,6,incorrect,3841
35,2,yes,feature_generalization,4,N/A,intermixed,1,incorrect,1657
35,2,yes,feature_generalization,5,N/A,intermixed,3,incorrect,1498
35,2,yes,feature_generalization,6,N/A,blocked,6,incorrect,1656
35,2,yes,feature_generalization,7,N/A,blocked,4,correct,1298
35,2,yes,feature_generalization,8,N/A,intermixed,2,incorrect,1993
35,2,yes,feature_generalization,9,N/A,intermixed,3,incorrect,1407
35,2,yes,feature_generalization,10,N/A,blocked,5,incorrect,1954
35,2,yes,feature_generalization,11,N/A,intermixed,2,correct,3000
35,2,yes,feature_generalization,12,N/A,blocked,5,incorrect,1435
35,2,yes,explicit_direct,1,AB,blocked,5,correct,2679
35,2,yes,explicit_direct,2,BC,blocked,6,correct,5083
35,2,yes,explicit_direct,3,AB,blocked,5,correct,1594
35,2,yes,explicit_direct,4,AB,intermixed,3,correct,1775
35,2,yes,explicit_direct,5,AB,blocked,6,correct,1737
35,2,yes,explicit_direct,6,AB,blocked,4,correct,2370
35,2,yes,explicit_direct,7,BC,intermixed,2,correct,1747
35,2,yes,explicit_direct,8,BC,blocked,4,correct,1762
35,2,yes,explicit_direct,9,BC,intermixed,3,incorrect,2940
35,2,yes,explicit_direct,10,BC,blocked,5,incorrect,1660
35,2,yes,explicit_direct,11,AB,intermixed,1,correct,1276
35,2,yes,explicit_direct,12,AB,intermixed,3,correct,1540
35,2,yes,explicit_direct,13,AB,blocked,4,correct,1156
35,2,yes,explicit_direct,14,BC,blocked,6,incorrect,1488
35,2,yes,explicit_direct,15,AB,intermixed,2,correct,1618
35,2,yes,explicit_direct,16,BC,intermixed,3,correct,1514
35,2,yes,explicit_direct,17,AB,blocked,6,correct,1388
35,2,yes,explicit_direct,18,BC,blocked,5,correct,2024
35,2,yes,explicit_direct,19,BC,intermixed,2,correct,1395
35,2,yes,explicit_direct,20,BC,intermixed,1,correct,2453
35,2,yes,explicit_direct,21,BC,blocked,4,incorrect,1402
35,2,yes,explicit_direct,22,BC,intermixed,1,incorrect,1644
35,2,yes,explicit_direct,23,AB,intermixed,2,correct,1426
35,2,yes,explicit_direct,24,AB,intermixed,1,correct,1329
36,2,yes,feature_memory,1,N/A,intermixed,1,correct,2372
36,2,yes,feature_memory,2,N/A,intermixed,2,correct,1668
36,2,yes,feature_memory,3,N/A,blocked,4,correct,1668
36,2,yes,feature_memory,4,N/A,intermixed,3,correct,1608
36,2,yes,feature_memory,5,N/A,blocked,4,correct,1681
36,2,yes,feature_memory,6,N/A,blocked,6,correct,3350
36,2,yes,feature_memory,7,N/A,blocked,5,correct,1527
36,2,yes,feature_memory,8,N/A,intermixed,2,correct,1423
36,2,yes,feature_memory,9,N/A,intermixed,3,correct,1461
36,2,yes,feature_memory,10,N/A,blocked,6,correct,1349
36,2,yes,feature_memory,11,N/A,intermixed,1,correct,1349
36,2,yes,feature_memory,12,N/A,blocked,5,correct,1356
36,2,yes,feature_generalization,1,N/A,blocked,4,N/A,N/A
36,2,yes,feature_generalization,2,N/A,blocked,5,correct,1787
36,2,yes,feature_generalization,3,N/A,intermixed,1,correct,1691
36,2,yes,feature_generalization,4,N/A,blocked,6,incorrect,1428
36,2,yes,feature_generalization,5,N/A,blocked,5,correct,1625
36,2,yes,feature_generalization,6,N/A,blocked,6,incorrect,2875
36,2,yes,feature_generalization,7,N/A,intermixed,2,correct,2022
36,2,yes,feature_generalization,8,N/A,intermixed,3,correct,1357
36,2,yes,feature_generalization,9,N/A,blocked,4,correct,2230
36,2,yes,feature_generalization,10,N/A,intermixed,2,incorrect,2053
36,2,yes,feature_generalization,11,N/A,intermixed,3,correct,2062
36,2,yes,feature_generalization,12,N/A,intermixed,1,incorrect,1831
36,2,yes,explicit_direct,1,AB,blocked,6,correct,1402
36,2,yes,explicit_direct,2,BC,intermixed,2,incorrect,1553
36,2,yes,explicit_direct,3,BC,blocked,5,correct,2352
36,2,yes,explicit_direct,4,BC,blocked,6,incorrect,2041
36,2,yes,explicit_direct,5,BC,intermixed,2,correct,2008
36,2,yes,explicit_direct,6,BC,intermixed,3,incorrect,1866
36,2,yes,explicit_direct,7,BC,blocked,4,correct,2569
36,2,yes,explicit_direct,8,BC,intermixed,1,correct,3933
36,2,yes,explicit_direct,9,AB,intermixed,3,correct,1621
36,2,yes,explicit_direct,10,AB,intermixed,2,incorrect,4862
36,2,yes,explicit_direct,11,AB,intermixed,1,correct,3693
36,2,yes,explicit_direct,12,AB,blocked,4,incorrect,6901
36,2,yes,explicit_direct,13,AB,blocked,5,correct,1985
36,2,yes,explicit_direct,14,BC,intermixed,3,correct,4151
36,2,yes,explicit_direct,15,BC,intermixed,1,correct,2629
36,2,yes,explicit_direct,16,AB,blocked,6,correct,1677
36,2,yes,explicit_direct,17,BC,blocked,4,correct,1864
36,2,yes,explicit_direct,18,AB,intermixed,2,correct,1813
36,2,yes,explicit_direct,19,AB,blocked,5,correct,2403
36,2,yes,explicit_direct,20,AB,blocked,4,incorrect,3500
36,2,yes,explicit_direct,21,AB,intermixed,1,incorrect,1854
36,2,yes,explicit_direct,22,BC,blocked,5,incorrect,2998
36,2,yes,explicit_direct,23,AB,intermixed,3,correct,2614
36,2,yes,explicit_direct,24,BC,blocked,6,correct,6269
37,2,yes,feature_memory,1,N/A,blocked,5,correct,1420
37,2,yes,feature_memory,2,N/A,blocked,4,correct,1145
37,2,yes,feature_memory,3,N/A,intermixed,1,correct,2317
37,2,yes,feature_memory,4,N/A,intermixed,2,correct,1526
37,2,yes,feature_memory,5,N/A,intermixed,1,correct,1262
37,2,yes,feature_memory,6,N/A,blocked,4,correct,1151
37,2,yes,feature_memory,7,N/A,blocked,5,correct,1037
37,2,yes,feature_memory,8,N/A,blocked,6,correct,1504
37,2,yes,feature_memory,9,N/A,intermixed,3,correct,2982
37,2,yes,feature_memory,10,N/A,blocked,6,correct,1267
37,2,yes,feature_memory,11,N/A,intermixed,3,correct,1294
37,2,yes,feature_memory,12,N/A,intermixed,2,correct,1334
37,2,yes,feature_generalization,1,N/A,blocked,5,incorrect,3588
37,2,yes,feature_generalization,2,N/A,intermixed,1,correct,1407
37,2,yes,feature_generalization,3,N/A,intermixed,2,incorrect,1887
37,2,yes,feature_generalization,4,N/A,intermixed,1,correct,1671
37,2,yes,feature_generalization,5,N/A,intermixed,3,incorrect,2957
37,2,yes,feature_generalization,6,N/A,blocked,4,correct,1583
37,2,yes,feature_generalization,7,N/A,intermixed,2,incorrect,1589
37,2,yes,feature_generalization,8,N/A,intermixed,3,incorrect,1695
37,2,yes,feature_generalization,9,N/A,blocked,4,incorrect,1583
37,2,yes,feature_generalization,10,N/A,blocked,6,incorrect,1686
